"","x"
"11824",14
"11825",5
"11826",7
"11827",6
"11828",5
"11829",5
"11830",7
"11831",5
"11832",9
"11833",13
"11834",8
"11835",4
"11836",7
"11837",8
"11838",4
"11839",7
"11840",8
"11841",6
"11842",4
"11843",12
"11844",5
"11845",6
"11846",6
"11847",7
"11848",6
"11849",8
"11850",7
"11851",4
"11852",5
"11853",6
"11854",10
"11855",5
"11856",9
"11857",8
"11858",6
"11859",7
"11860",11
"11861",7
"11862",9
"11863",4
"11864",5
"11865",5
"11866",11
"11867",4
"11868",6
"11869",7
"11870",8
"11871",14
"11872",5
"11873",7
"11874",7
"11875",8
"11876",6
"11877",5
"11878",6
"11879",8
"11880",11
"11881",8
"11882",7
"11883",7
"11884",6
"11885",10
"11886",7
"11887",4
"11888",6
"11889",13
"11890",8
"11891",8
"11892",9
"11893",4
"11894",5
"11895",10
"11896",5
"11897",8
"11898",6
"11899",9
"11900",7
"11901",7
"11902",5
"11903",8
"11904",8
"11905",6
"11906",8
"11907",5
"11908",9
"11909",8
"11910",8
"11911",6
"11912",7
"11913",5
"11914",5
"11915",3
"11916",5
"11917",5
"11918",7
"11919",7
"11920",9
"11921",6
"11922",10
"11923",8
"11924",7
"11925",6
"11926",15
"11927",15
"11928",13
"11929",8
"11930",6
"11931",6
"11932",7
"11933",6
"11934",7
"11935",8
"11936",3
"11937",7
"11938",14
"11939",7
"11940",4
"11941",6
"11942",4
"11943",8
"11944",6
"11945",8
"11946",6
"11947",6
"11948",4
"11949",7
"11950",6
"11951",9
"11952",3
"11953",6
"11954",9
"11955",6
"11956",9
"11957",12
"11958",6
"11959",8
"11960",8
"11961",3
"11962",6
"11963",5
"11964",6
"11965",6
"11966",9
"11967",6
"11968",7
"11969",3
"11970",5
"11971",6
"11972",3
"11973",5
"11974",9
"11975",10
"11976",11
"11977",8
"11978",6
"11979",5
"11980",9
"11981",5
"11982",6
"11983",7
"11984",3
"11985",6
"11986",8
"11987",8
"11988",7
"11989",7
"11990",5
"11991",7
"11992",9
"11993",9
"11994",7
"11995",6
"11996",6
"11997",7
"11998",10
"11999",7
"12000",7
"12001",4
"12002",4
"12003",5
"12004",8
"12005",10
"12006",5
"12007",7
"12008",5
"12009",9
"12010",9
"12011",10
"12012",10
"12013",4
"12014",8
"12015",10
"12016",7
"12017",7
"12018",3
"12019",7
"12020",6
"12021",7
"12022",8
"12023",5
"12024",8
"12025",6
"12026",9
"12027",7
"12028",7
"12029",5
"12030",8
"12031",10
"12032",8
"12033",6
"12034",14
"12035",8
"12036",8
"12037",9
"12038",5
"12039",7
"12040",6
"12041",8
"12042",8
"12043",5
"12044",3
"12045",3
"12046",5
"12047",6
"12048",9
"12049",6
"12050",9
"12051",10
"12052",10
"12053",6
"12054",7
"12055",3
"12056",6
"12057",8
"12058",5
"12059",7
"12060",8
"12061",7
"12062",7
"12063",6
"12064",6
"12065",10
"12066",11
"12067",9
"12068",8
"12069",8
"12070",7
"12071",6
"12072",4
"12073",6
"12074",7
"12075",6
"12076",7
"12077",3
"12078",7
"12079",9
"12080",5
"12081",3
"12082",8
"12083",6
"12084",8
"12085",6
"12086",7
"12087",3
"12088",7
"12089",6
"12090",8
"12091",5
"12092",6
"12093",9
"12094",5
"12095",4
"12096",5
"12097",10
"12098",12
"12099",10
"12100",4
"12101",7
"12102",10
"12103",6
"12104",7
"12105",4
"12106",10
"12107",6
"12108",9
"12109",9
"12110",5
"12111",8
"12112",10
"12113",10
"12114",7
"12115",7
"12116",5
"12117",10
"12118",6
"12119",6
"12120",9
"12121",6
"12122",6
"12123",7
"12124",8
"12125",4
"12126",8
"12127",8
"12128",6
"12129",6
"12130",6
"12131",6
"12132",5
"12133",16
"12134",3
"12135",9
"12136",12
"12137",8
"12138",4
"12139",10
"12140",11
"12141",7
"12142",9
"12143",6
"12144",8
"12145",10
"12146",7
"12147",5
"12148",7
"12149",4
"12150",7
"12151",5
"12152",7
"12153",9
"12154",6
"12155",4
"12156",6
"12157",5
"12158",6
"12159",6
"12160",9
"12161",6
"12162",6
"12163",5
"12164",11
"12165",8
"12166",9
"12167",9
"12168",13
"12169",4
"12170",6
"12171",7
"12172",7
"12173",14
"12174",5
"12175",7
"12176",5
"12177",7
"12178",7
"12179",11
"12180",6
"12181",5
"12182",10
"12183",9
"12184",11
"12185",6
"12186",8
"12187",7
"12188",8
"12189",5
"12190",12
"12191",7
"12192",5
"12193",8
"12194",9
"12195",6
"12196",4
"12197",8
"12198",6
"12199",9
"12200",7
"12201",11
"12202",7
"12203",6
"12204",6
"12205",8
"12206",6
"12207",10
"12208",5
"12209",13
"12210",10
"12211",8
"12212",6
"12213",6
"12214",8
"12215",3
"12216",5
"12217",11
"12218",7
"12219",7
"12220",5
"12221",6
"12222",9
"12223",8
"12224",7
"12225",5
"12226",6
"12227",7
"12228",8
"12229",8
"12230",9
"12231",7
"12232",5
"12233",7
"12234",6
"12235",7
"12236",8
"12237",12
"12238",6
"12239",3
"12240",7
"12241",7
"12242",8
"12243",11
"12244",5
"12245",5
"12246",4
"12247",4
"12248",6
"12249",11
"12250",9
"12251",10
"12252",10
"12253",4
"12254",8
"12255",7
"12256",4
"12257",7
"12258",10
"12259",7
"12260",7
"12261",8
"12262",5
"12263",9
"12264",7
"12265",5
"12266",6
"12267",5
"12268",6
"12269",4
"12270",3
"12271",7
"12272",6
"12273",7
"12274",7
"12275",7
"12276",6
"12277",6
"12278",9
"12279",8
"12280",7
"12281",8
"12282",4
"12283",7
"12284",7
"12285",8
"12286",5
"12287",6
"12288",7
"12289",4
"12290",8
"12291",6
"12292",10
"12293",8
"12294",9
"12295",9
"12296",6
"12297",6
"12298",10
"12299",5
"12300",3
"12301",9
"12302",7
"12303",9
"12304",6
"12305",4
"12306",5
"12307",12
"12308",5
"12309",6
"12310",5
"12311",8
"12312",8
"12313",11
"12314",8
"12315",8
"12316",7
"12317",6
"12318",4
"12319",5
"12320",8
"12321",6
"12322",6
"12323",3
"12324",5
"12325",9
"12326",6
"12327",7
"12328",8
"12329",4
"12330",8
"12331",6
"12332",6
"12333",3
"12334",6
"12335",12
"12336",6
"12337",6
"12338",9
"12339",4
"12340",5
"12341",6
"12342",4
"12343",9
"12344",6
"12345",7
"12346",4
"12347",7
"12348",6
"12349",7
"12350",4
"12351",7
"12352",9
"12353",7
"12354",12
"12355",5
"12356",8
"12357",6
"12358",6
"12359",6
"12360",6
"12361",10
"12362",9
"12363",8
"12364",3
"12365",8
"12366",6
"12367",5
"12368",7
"12369",4
"12370",7
"12371",5
"12372",3
"12373",8
"12374",9
"12375",9
"12376",6
"12377",5
"12378",11
"12379",6
"12380",8
"12381",10
"12382",6
"12383",11
"12384",4
"12385",6
"12386",6
"12387",7
"12388",8
"12389",8
"12390",4
"12391",4
"12392",19
"12393",6
"12394",5
"12395",6
"12396",6
"12397",5
"12398",5
"12399",3
"12400",4
"12401",8
"12402",7
"12403",8
"12404",6
"12405",9
"12406",3
"12407",6
"12408",10
"12409",6
"12410",4
"12411",7
"12412",10
"12413",9
"12414",7
"12415",4
"12416",3
"12417",6
"12418",6
"12419",7
"12420",5
"12421",10
"12422",5
"12423",5
"12424",7
"12425",9
"12426",10
"12427",8
"12428",5
"12429",6
"12430",5
"12431",8
"12432",7
"12433",7
"12434",10
"12435",11
"12436",5
"12437",5
"12438",4
"12439",12
"12440",7
"12441",4
"12442",6
"12443",5
"12444",6
"12445",8
"12446",6
"12447",9
"12448",7
"12449",8
"12450",7
"12451",6
"12452",7
"12453",11
"12454",7
"12455",9
"12456",11
"12457",5
"12458",5
"12459",7
"12460",7
"12461",8
"12462",8
"12463",8
"12464",7
"12465",4
"12466",6
"12467",6
"12468",9
"12469",5
"12470",5
"12471",7
"12472",8
"12473",12
"12474",12
"12475",8
"12476",8
"12477",8
"12478",5
"12479",7
"12480",7
"12481",7
"12482",4
"12483",7
"12484",6
"12485",6
"12486",7
"12487",10
"12488",9
"12489",7
"12490",5
"12491",9
"12492",6
"12493",9
"12494",6
"12495",6
"12496",10
"12497",7
"12498",8
"12499",7
"12500",5
"12501",6
"12502",8
"12503",7
"12504",10
"12505",6
"12506",8
"12507",5
"12508",4
"12509",9
"12510",7
"12511",6
"12512",7
"12513",4
"12514",8
"12515",4
"12516",8
"12517",10
"12518",8
"12519",5
"12520",4
"12521",5
"12522",10
"12523",6
"12524",6
"12525",6
"12526",7
"12527",6
"12528",8
"12529",8
"12530",9
"12531",8
"12532",6
"12533",9
"12534",8
"12535",8
"12536",5
"12537",7
"12538",5
"12539",5
"12540",7
"12541",7
"12542",8
"12543",9
"12544",6
"12545",5
"12546",5
"12547",6
"12548",7
"12549",18
"12550",7
"12551",4
"12552",10
"12553",5
"12554",3
"12555",9
"12556",6
"12557",11
"12558",10
"12559",10
"12560",6
"12561",7
"12562",7
"12563",7
"12564",6
"12565",5
"12566",9
"12567",8
"12568",6
"12569",6
"12570",5
"12571",9
"12572",5
"12573",5
"12574",10
"12575",8
"12576",8
"12577",9
"12578",9
"12579",5
"12580",5
"12581",6
"12582",8
"12583",7
"12584",6
"12585",4
"12586",9
"12587",8
"12588",6
"12589",5
"12590",7
"12591",8
"12592",8
"12593",6
"12594",8
"12595",7
"12596",11
"12597",5
"12598",16
"12599",7
"12600",9
"12601",8
"12602",5
"12603",9
"12604",9
"12605",6
"12606",10
"12607",5
"12608",7
"12609",3
"12610",7
"12611",12
"12612",4
"12613",10
"12614",5
"12615",9
"12616",3
"12617",11
"12618",5
"12619",5
"12620",9
"12621",5
"12622",12
"12623",9
"12624",6
"12625",5
"12626",6
"12627",6
"12628",5
"12629",6
"12630",9
"12631",7
"12632",7
"12633",6
"12634",7
"12635",9
"12636",8
"12637",8
"12638",7
"12639",19
"12640",5
"12641",5
"12642",7
"12643",7
"12644",6
"12645",3
"12646",5
"12647",10
"12648",6
"12649",12
"12650",7
"12651",3
"12652",6
"12653",7
"12654",9
"12655",8
"12656",3
"12657",6
"12658",11
"12659",11
"12660",10
"12661",5
"12662",11
"12663",8
"12664",7
"12665",9
"12666",3
"12667",5
"12668",6
"12669",8
"12670",6
"12671",6
"12672",8
"12673",8
"12674",4
"12675",8
"12676",8
"12677",12
"12678",6
"12679",7
"12680",5
"12681",8
"12682",8
"12683",7
"12684",9
"12685",6
"12686",4
"12687",6
"12688",5
"12689",6
"12690",5
"12691",12
"12692",12
"12693",3
"12694",6
"12695",6
"12696",7
"12697",7
"12698",5
"12699",9
"12700",9
"12701",9
"12702",5
"12703",3
"12704",9
"12705",6
"12706",3
"12707",13
"12708",7
"12709",9
"12710",4
"12711",6
"12712",8
"12713",5
"12714",6
"12715",5
"12716",6
"12717",9
"12718",6
"12719",7
"12720",7
"12721",4
"12722",5
"12723",7
"12724",10
"12725",6
"12726",3
"12727",5
"12728",4
"12729",9
"12730",4
"12731",4
"12732",9
"12733",5
"12734",7
"12735",7
"12736",13
"12737",8
"12738",5
"12739",5
"12740",3
"12741",3
"12742",6
"12743",10
"12744",13
"12745",5
"12746",7
"12747",12
"12748",6
"12749",6
"12750",6
"12751",6
"12752",9
"12753",5
"12754",12
"12755",8
"12756",13
"12757",5
"12758",7
"12759",7
"12760",6
"12761",4
"12762",7
"12763",5
"12764",5
"12765",5
"12766",11
"12767",11
"12768",7
"12769",10
"12770",4
"12771",7
"12772",9
"12773",8
"12774",6
"12775",9
"12776",6
"12777",7
"12778",8
"12779",6
"12780",7
"12781",8
"12782",7
"12783",5
"12784",7
"12785",9
"12786",5
"12787",6
"12788",6
"12789",7
"12790",7
"12791",4
"12792",9
"12793",5
"12794",7
"12795",7
"12796",7
"12797",4
"12798",3
"12799",5
"12800",8
"12801",11
"12802",6
"12803",6
"12804",12
"12805",7
"12806",5
"12807",10
"12808",6
"12809",9
"12810",5
"12811",5
"12812",5
"12813",7
"12814",8
"12815",6
"12816",4
"12817",6
"12818",5
"12819",5
"12820",9
"12821",6
"12822",5
"12823",6
"12824",5
"12825",7
"12826",5
"12827",6
"12828",8
"12829",4
"12830",9
"12831",6
"12832",10
"12833",12
"12834",7
"12835",7
"12836",5
"12837",6
"12838",9
"12839",7
"12840",6
"12841",8
"12842",3
"12843",3
"12844",5
"12845",7
"12846",6
"12847",14
"12848",6
"12849",5
"12850",5
"12851",13
"12852",13
"12853",9
"12854",8
"12855",7
"12856",9
"12857",9
"12858",11
"12859",8
"12860",7
"12861",7
"12862",6
"12863",7
"12864",8
"12865",4
"12866",7
"12867",4
"12868",5
"12869",6
"12870",6
"12871",10
"12872",8
"12873",7
"12874",7
"12875",3
"12876",4
"12877",7
"12878",7
"12879",11
"12880",5
"12881",6
"12882",8
"12883",9
"12884",6
"12885",5
"12886",9
"12887",5
"12888",7
"12889",4
"12890",5
"12891",12
"12892",5
"12893",11
"12894",9
"12895",6
"12896",9
"12897",10
"12898",5
"12899",6
"12900",9
"12901",10
"12902",5
"12903",6
"12904",8
"12905",5
"12906",5
"12907",6
"12908",8
"12909",7
"12910",6
"12911",6
"12912",9
"12913",5
"12914",8
"12915",8
"12916",12
"12917",6
"12918",8
"12919",4
"12920",7
"12921",9
"12922",8
"12923",8
"12924",6
"12925",6
"12926",5
"12927",4
"12928",6
"12929",9
"12930",7
"12931",7
"12932",9
"12933",5
"12934",7
"12935",9
"12936",6
"12937",7
"12938",5
"12939",6
"12940",11
"12941",5
"12942",12
"12943",5
"12944",8
"12945",7
"12946",11
"12947",6
"12948",7
"12949",8
"12950",6
"12951",6
"12952",5
"12953",5
"12954",10
"12955",7
"12956",7
"12957",7
"12958",12
"12959",8
"12960",7
"12961",11
"12962",10
"12963",7
"12964",11
"12965",10
"12966",6
"12967",6
"12968",6
"12969",6
"12970",6
"12971",5
"12972",7
"12973",5
"12974",7
"12975",6
"12976",8
"12977",8
"12978",9
"12979",4
"12980",9
"12981",4
"12982",6
"12983",5
"12984",8
"12985",13
"12986",4
"12987",4
"12988",7
"12989",8
"12990",7
"12991",6
"12992",11
"12993",3
"12994",6
"12995",7
"12996",5
"12997",6
"12998",4
"12999",9
"13000",5
"13001",8
"13002",7
"13003",10
"13004",6
"13005",5
"13006",5
"13007",6
"13008",10
"13009",8
"13010",5
"13011",8
"13012",13
"13013",11
"13014",12
"13015",6
"13016",7
"13017",6
"13018",5
"13019",6
"13020",9
"13021",8
"13022",10
"13023",9
"13024",11
"13025",7
"13026",4
"13027",6
"13028",3
"13029",6
"13030",6
"13031",9
"13032",3
"13033",5
"13034",7
"13035",4
"13036",9
"13037",6
"13038",5
"13039",6
"13040",10
"13041",6
"13042",7
"13043",7
"13044",8
"13045",3
"13046",7
"13047",8
"13048",7
"13049",7
"13050",10
"13051",7
"13052",7
"13053",4
"13054",9
"13055",7
"13056",8
"13057",7
"13058",9
"13059",8
"13060",7
"13061",4
"13062",6
"13063",7
"13064",4
"13065",4
"13066",9
"13067",9
"13068",5
"13069",9
"13070",10
"13071",5
"13072",5
"13073",3
"13074",7
"13075",11
"13076",10
"13077",5
"13078",6
"13079",6
"13080",9
"13081",5
"13082",6
"13083",6
"13084",4
"13085",6
"13086",9
"13087",8
"13088",9
"13089",5
"13090",6
"13091",8
"13092",8
"13093",6
"13094",11
"13095",8
"13096",5
"13097",8
"13098",7
"13099",4
"13100",8
"13101",7
"13102",6
"13103",7
"13104",4
"13105",7
"13106",8
"13107",5
"13108",14
"13109",8
"13110",7
"13111",10
"13112",10
"13113",6
"13114",6
"13115",8
"13116",5
"13117",4
"13118",5
"13119",10
"13120",6
"13121",5
"13122",7
"13123",5
"13124",4
"13125",7
"13126",3
"13127",7
"13128",7
"13129",7
"13130",7
"13131",8
"13132",8
"13133",6
"13134",5
"13135",9
"13136",6
"13137",9
"13138",3
"13139",7
"13140",8
"13141",5
"13142",5
"13143",6
"13144",7
"13145",6
"13146",8
"13147",9
"13148",7
"13149",6
"13150",9
"13151",5
"13152",7
"13153",7
"13154",7
"13155",4
"13156",7
"13157",7
"13158",6
"13159",8
"13160",6
"13161",4
"13162",4
"13163",5
"13164",7
"13165",5
"13166",4
"13167",4
"13168",12
"13169",5
"13170",10
"13171",9
"13172",6
"13173",6
"13174",8
"13175",5
"13176",8
"13177",6
"13178",13
"13179",9
"13180",6
"13181",7
"13182",9
"13183",10
"13184",9
"13185",6
"13186",8
"13187",7
"13188",4
"13189",6
"13190",7
"13191",6
"13192",6
"13193",11
"13194",6
"13195",7
"13196",7
"13197",7
"13198",5
"13199",7
"13200",6
"13201",4
"13202",6
"13203",11
"13204",8
"13205",8
"13206",7
"13207",7
"13208",9
"13209",6
"13210",8
"13211",6
"13212",5
"13213",6
"13214",7
"13215",5
"13216",6
"13217",7
"13218",7
"13219",7
"13220",10
"13221",11
"13222",4
"13223",5
"13224",6
"13225",7
"13226",8
"13227",4
"13228",6
"13229",6
"13230",7
"13231",7
"13232",7
"13233",7
"13234",8
"13235",6
"13236",10
"13237",6
"13238",6
"13239",5
"13240",6
"13241",10
"13242",10
"13243",7
"13244",13
"13245",6
"13246",5
"13247",4
"13248",4
"13249",4
"13250",5
"13251",8
"13252",8
"13253",9
"13254",14
"13255",6
"13256",6
"13257",5
"13258",6
"13259",4
"13260",7
"13261",3
"13262",17
"13263",13
"13264",7
"13265",7
"13266",10
"13267",11
"13268",6
"13269",10
"13270",4
"13271",9
"13272",6
"13273",9
"13274",8
"13275",5
"13276",5
"13277",7
"13278",4
"13279",6
"13280",10
"13281",16
"13282",7
"13283",7
"13284",5
"13285",5
"13286",10
"13287",10
"13288",11
"13289",9
"13290",4
"13291",6
"13292",6
"13293",9
"13294",10
"13295",6
"13296",6
"13297",8
"13298",8
"13299",8
"13300",8
"13301",6
"13302",12
"13303",13
"13304",7
"13305",9
"13306",3
"13307",6
"13308",6
"13309",9
"13310",5
"13311",7
"13312",7
"13313",8
"13314",9
"13315",6
"13316",8
"13317",9
"13318",6
"13319",5
"13320",7
"13321",6
"13322",9
"13323",7
"13324",9
"13325",9
"13326",5
"13327",6
"13328",4
"13329",6
"13330",7
"13331",6
"13332",10
"13333",8
"13334",8
"13335",6
"13336",8
"13337",11
"13338",7
"13339",12
"13340",6
"13341",7
"13342",7
"13343",6
"13344",10
"13345",5
"13346",5
"13347",5
"13348",11
"13349",8
"13350",7
"13351",6
"13352",9
"13353",10
"13354",8
"13355",7
"13356",9
"13357",8
"13358",6
"13359",4
"13360",8
"13361",4
"13362",7
"13363",7
"13364",7
"13365",4
"13366",7
"13367",4
"13368",5
"13369",7
"13370",9
"13371",7
"13372",5
"13373",8
"13374",6
"13375",5
"13376",7
"13377",4
"13378",9
"13379",7
"13380",6
"13381",6
"13382",10
"13383",9
"13384",7
"13385",12
"13386",5
"13387",7
"13388",7
"13389",6
"13390",10
"13391",11
"13392",7
"13393",7
"13394",7
"13395",7
"13396",7
"13397",10
"13398",13
"13399",11
"13400",14
"13401",10
"13402",6
"13403",5
"13404",7
"13405",14
"13406",11
"13407",6
"13408",9
"13409",8
"13410",6
"13411",7
"13412",9
"13413",8
"13414",6
"13415",10
"13416",9
"13417",7
"13418",5
"13419",7
"13420",9
"13421",8
"13422",9
"13423",10
"13424",8
"13425",12
"13426",6
"13427",7
"13428",5
"13429",12
"13430",8
"13431",5
"13432",9
"13433",7
"13434",6
"13435",11
"13436",8
"13437",7
"13438",4
"13439",6
"13440",10
"13441",7
"13442",6
"13443",8
"13444",6
"13445",5
"13446",7
"13447",12
"13448",4
"13449",9
"13450",5
"13451",10
"13452",7
"13453",6
"13454",8
"13455",8
"13456",5
"13457",7
"13458",5
"13459",11
"13460",6
"13461",12
"13462",12
"13463",4
"13464",8
"13465",7
"13466",12
"13467",4
"13468",5
"13469",10
"13470",11
"13471",8
"13472",6
"13473",8
"13474",10
"13475",6
"13476",3
"13477",4
"13478",7
"13479",10
"13480",7
"13481",5
"13482",6
"13483",7
"13484",7
"13485",4
"13486",6
"13487",8
"13488",10
"13489",5
"13490",8
"13491",6
"13492",6
"13493",9
"13494",5
"13495",9
"13496",6
"13497",7
"13498",7
"13499",6
"13500",6
"13501",5
"13502",5
"13503",9
"13504",9
"13505",3
"13506",12
"13507",9
"13508",6
"13509",9
"13510",5
"13511",7
"13512",4
"13513",10
"13514",8
"13515",4
"13516",6
"13517",7
"13518",9
"13519",8
"13520",6
"13521",12
"13522",6
"13523",5
"13524",5
"13525",7
"13526",4
"13527",8
"13528",6
"13529",5
"13530",5
"13531",7
"13532",7
"13533",11
"13534",8
"13535",18
"13536",6
"13537",5
"13538",6
"13539",10
"13540",4
"13541",3
"13542",9
"13543",8
"13544",7
"13545",4
"13546",4
"13547",9
"13548",8
"13549",4
"13550",5
"13551",6
"13552",7
"13553",5
"13554",5
"13555",10
"13556",9
"13557",7
"13558",6
"13559",8
"13560",10
"13561",9
"13562",6
"13563",9
"13564",9
"13565",12
"13566",11
"13567",10
"13568",10
"13569",4
"13570",5
"13571",5
"13572",10
"13573",10
"13574",7
"13575",5
"13576",9
"13577",9
"13578",9
"13579",6
"13580",7
"13581",7
"13582",8
"13583",7
"13584",3
"13585",11
"13586",5
"13587",9
"13588",8
"13589",8
"13590",9
"13591",10
"13592",8
"13593",12
"13594",7
"13595",12
"13596",8
"13597",6
"13598",8
"13599",10
"13600",9
"13601",9
"13602",7
"13603",11
"13604",7
"13605",5
"13606",9
"13607",4
"13608",6
"13609",9
"13610",6
"13611",6
"13612",4
"13613",6
"13614",7
"13615",6
"13616",4
"13617",6
"13618",9
"13619",7
"13620",9
"13621",5
"13622",5
"13623",12
"13624",6
"13625",8
"13626",6
"13627",5
"13628",5
"13629",6
"13630",12
"13631",7
"13632",4
"13633",10
"13634",7
"13635",9
"13636",7
"13637",5
"13638",6
"13639",7
"13640",8
"13641",7
"13642",11
"13643",4
"13644",7
"13645",7
"13646",8
"13647",5
"13648",4
"13649",9
"13650",8
"13651",9
"13652",8
"13653",7
"13654",9
"13655",5
"13656",7
"13657",7
"13658",8
"13659",9
"13660",5
"13661",4
"13662",7
"13663",5
"13664",6
"13665",5
"13666",5
"13667",25
"13668",4
"13669",7
"13670",8
"13671",17
"13672",7
"13673",7
"13674",7
"13675",6
"13676",9
"13677",5
"13678",11
"13679",8
"13680",10
"13681",7
"13682",5
"13683",5
"13684",9
"13685",7
"13686",7
"13687",9
"13688",4
"13689",11
"13690",8
"13691",10
"13692",9
"13693",7
"13694",8
"13695",7
"13696",4
"13697",9
"13698",3
"13699",8
"13700",5
"13701",7
"13702",14
"13703",3
"13704",6
"13705",7
"13706",4
"13707",7
"13708",6
"13709",10
"13710",6
"13711",6
"13712",4
"13713",10
"13714",6
"13715",9
"13716",9
"13717",5
"13718",6
"13719",5
"13720",7
"13721",6
"13722",7
"13723",17
"13724",5
"13725",4
"13726",8
"13727",13
"13728",6
"13729",5
"13730",6
"13731",11
"13732",12
"13733",5
"13734",8
"13735",5
"13736",5
"13737",7
"13738",6
"13739",7
"13740",5
"13741",5
"13742",4
"13743",9
"13744",6
"13745",7
"13746",5
"13747",5
"13748",5
"13749",7
"13750",10
"13751",6
"13752",7
"13753",7
"13754",8
"13755",5
"13756",12
"13757",6
"13758",7
"13759",6
"13760",8
"13761",11
"13762",6
"13763",7
"13764",6
"13765",5
"13766",12
"13767",9
"13768",7
"13769",6
"13770",5
"13771",7
"13772",4
"13773",8
"13774",9
"13775",4
"13776",6
"13777",5
"13778",5
"13779",10
"13780",18
"13781",8
"13782",6
"13783",4
"13784",6
"13785",8
"13786",7
"13787",6
"13788",6
"13789",6
"13790",6
"13791",6
"13792",5
"13793",7
"13794",4
"13795",9
"13796",9
"13797",5
"13798",7
"13799",5
"13800",6
"13801",8
"13802",9
"13803",9
"13804",10
"13805",5
"13806",7
"13807",6
"13808",9
"13809",3
"13810",4
"13811",6
"13812",8
"13813",6
"13814",7
"13815",9
"13816",5
"13817",4
"13818",12
"13819",8
"13820",6
"13821",4
"13822",6
"13823",6
"13824",6
"13825",5
"13826",7
"13827",6
"13828",9
"13829",9
"13830",5
"13831",5
"13832",6
"13833",7
"13834",5
"13835",6
"13836",7
"13837",4
"13838",5
"13839",8
"13840",8
"13841",5
"13842",10
"13843",6
"13844",5
"13845",6
"13846",5
"13847",6
"13848",9
"13849",5
"13850",10
"13851",6
"13852",8
"13853",7
"13854",18
"13855",9
"13856",10
"13857",9
"13858",4
"13859",6
"13860",9
"13861",9
"13862",5
"13863",8
"13864",10
"13865",6
"13866",6
"13867",5
"13868",11
"13869",3
"13870",8
"13871",6
"13872",10
"13873",6
"13874",6
"13875",5
"13876",4
"13877",3
"13878",4
"13879",8
"13880",5
"13881",6
"13882",7
"13883",5
"13884",11
"13885",3
"13886",5
"13887",7
"13888",5
"13889",9
"13890",8
"13891",9
"13892",5
"13893",6
"13894",12
"13895",4
"13896",6
"13897",7
"13898",9
"13899",13
"13900",7
"13901",11
"13902",13
"13903",6
"13904",3
"13905",7
"13906",6
"13907",4
"13908",6
"13909",7
"13910",4
"13911",4
"13912",6
"13913",3
"13914",4
"13915",12
"13916",4
"13917",6
"13918",10
"13919",7
"13920",4
"13921",5
"13922",9
"13923",6
"13924",7
"13925",8
"13926",6
"13927",10
"13928",6
"13929",6
"13930",8
"13931",10
"13932",6
"13933",6
"13934",6
"13935",8
"13936",9
"13937",10
"13938",10
"13939",13
"13940",5
"13941",5
"13942",6
"13943",5
"13944",10
"13945",6
"13946",6
"13947",5
"13948",8
"13949",6
"13950",5
"13951",4
"13952",6
"13953",5
"13954",3
"13955",3
"13956",7
"13957",7
"13958",7
"13959",10
"13960",13
"13961",6
"13962",4
"13963",6
"13964",8
"13965",9
"13966",8
"13967",3
"13968",5
"13969",7
"13970",6
"13971",4
"13972",4
"13973",4
"13974",9
"13975",9
"13976",6
"13977",3
"13978",4
"13979",11
"13980",8
"13981",6
"13982",7
"13983",8
"13984",10
"13985",5
"13986",4
"13987",10
"13988",8
"13989",6
"13990",8
"13991",11
"13992",15
"13993",8
"13994",9
"13995",8
"13996",8
"13997",11
"13998",8
"13999",10
"14000",16
"14001",9
"14002",4
"14003",11
"14004",7
"14005",7
"14006",5
"14007",13
"14008",5
"14009",6
"14010",7
"14011",10
"14012",4
"14013",4
"14014",6
"14015",6
"14016",7
"14017",6
"14018",7
"14019",4
"14020",10
"14021",9
"14022",4
"14023",5
"14024",9
"14025",7
"14026",7
"14027",11
"14028",7
"14029",9
"14030",8
"14031",6
"14032",12
"14033",10
"14034",5
"14035",12
"14036",5
"14037",7
"14038",6
"14039",7
"14040",7
"14041",16
"14042",7
"14043",6
"14044",6
"14045",6
"14046",8
"14047",6
"14048",8
"14049",8
"14050",3
"14051",6
"14052",5
"14053",6
"14054",8
"14055",8
"14056",9
"14057",4
"14058",7
"14059",7
"14060",6
"14061",4
"14062",4
"14063",10
"14064",4
"14065",10
"14066",7
"14067",10
"14068",7
"14069",8
"14070",4
"14071",7
"14072",6
"14073",6
"14074",4
"14075",4
"14076",10
"14077",7
"14078",9
"14079",8
"14080",7
"14081",8
"14082",10
"14083",5
"14084",6
"14085",8
"14086",9
"14087",8
"14088",7
"14089",7
"14090",9
"14091",5
"14092",9
"14093",10
"14094",4
"14095",7
"14096",7
"14097",10
"14098",8
"14099",10
"14100",8
"14101",6
"14102",6
"14103",8
"14104",6
"14105",9
"14106",7
"14107",4
"14108",9
"14109",7
"14110",6
"14111",5
"14112",7
"14113",7
"14114",8
"14115",9
"14116",5
"14117",9
"14118",6
"14119",8
"14120",7
"14121",5
"14122",10
"14123",5
"14124",6
"14125",9
"14126",6
"14127",6
"14128",6
"14129",9
"14130",7
"14131",7
"14132",7
"14133",4
"14134",7
"14135",4
"14136",5
"14137",4
"14138",4
"14139",6
"14140",6
"14141",8
"14142",5
"14143",9
"14144",10
"14145",4
"14146",10
"14147",8
"14148",7
"14149",4
"14150",14
"14151",5
"14152",11
"14153",5
"14154",6
"14155",7
